State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,21/05/2021,7800,8150,7950,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,25/05/2021,7700,8000,7850,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,04/06/2021,7700,7950,7800,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,14/06/2021,7900,8185,8050,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,01/07/2021,8150,8350,8280,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,14/07/2021,7450,7785,7600,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,20/07/2021,7400,7685,7530,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,24/07/2021,7700,7950,7800,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,09/08/2021,8000,8300,8210,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,17/08/2021,7900,8160,8000,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,20/09/2021,8500,8750,8600,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,28/09/2021,8100,8350,8200,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,01/10/2021,8175,8350,8250,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,04/10/2021,8100,8400,8240,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,06/10/2021,8150,8350,8290,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,12/10/2021,8400,8700,8500,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,21/10/2021,8600,9000,8780,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,22/10/2021,8600,8900,8785,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,30/10/2021,8700,8950,8800,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,08/11/2021,8650,8985,8800,259
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,18/04/2025,7650,7785,7700,263
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,10/04/2025,11150,11685,11350,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,14/04/2025,10900,11275,11180,260
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,16/04/2025,10800,11250,11000,260
Uttar Pradesh,Varanasi,Varanasi,Rice,III,FAQ,01/04/2025,3240,3350,3275,3
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,03/04/2025,2425,2575,2530,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,08/04/2025,2425,2550,2510,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,11/04/2025,2425,2545,2510,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,19/04/2025,2425,2530,2480,1
Uttar Pradesh,Varanasi,Varanasi,Wheat,Dara,FAQ,28/04/2025,2425,2520,2500,1
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,05/04/2025,9500,9600,9550,265
Uttar Pradesh,Varanasi,Varanasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,23/04/2025,9745,9885,9820,265
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,02/04/2025,6950,7150,7050,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,05/04/2025,6850,7000,6920,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,08/04/2025,6780,6925,6850,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,15/04/2025,6845,7025,6950,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,18/04/2025,6850,6965,6920,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,19/04/2025,6835,6970,6920,6
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,15/04/2025,4425,4550,4485,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,03/04/2025,4435,4550,4480,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,10/04/2025,4325,4530,4450,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,25/04/2025,4415,4550,4465,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,28/04/2025,4425,4520,4465,74
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,14/04/2025,10125,10275,10200,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,16/04/2025,10150,10300,10215,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,21/04/2025,10180,10300,10240,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,24/04/2025,9950,10175,10100,264
Uttar Pradesh,Varanasi,Varanasi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,25/04/2025,10085,10225,10150,264
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,03/04/2025,7845,7985,7920,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,05/04/2025,7840,7960,7900,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,14/04/2025,7765,7900,7835,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,15/04/2025,7750,7890,7820,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,16/04/2025,7750,7870,7815,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,21/04/2025,7725,7890,7800,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,24/04/2025,7650,7835,7720,259
Uttar Pradesh,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,28/04/2025,7650,7800,7720,259
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,05/04/2025,7835,7965,7900,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,10/04/2025,7775,7990,7850,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,11/04/2025,7725,7890,7800,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,16/04/2025,7750,7900,7850,263
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,25/04/2025,7550,7700,7620,263
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,10/04/2025,6820,6915,6865,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,19/04/2025,6750,6900,6850,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,05/04/2025,6825,6970,6880,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,11/04/2025,6750,6935,6885,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,23/04/2025,6740,6875,6800,63
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,21/04/2025,6750,6935,6850,63
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,15/04/2025,8825,8950,8890,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,26/04/2025,8825,8975,8875,8
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,26/04/2025,5900,6050,5950,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,14/04/2025,5865,6035,5950,12
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,03/04/2025,2350,2445,2410,29
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,18/04/2025,2275,2365,2320,29
Uttar Pradesh,Varanasi,Varanasi,Barley (Jau),Dara,FAQ,26/04/2025,2225,2315,2270,29
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,30/09/2022,6350,6700,6500,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,17/10/2022,6300,6600,6450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,20/10/2022,6300,6600,6450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,31/10/2022,6250,6500,6350,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,01/11/2022,6200,6500,6350,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,03/11/2022,6250,6485,6325,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,12/11/2022,6250,6600,6380,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,16/11/2022,6300,6650,6400,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,17/11/2022,6300,6485,6400,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,19/11/2022,6300,6600,6470,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,05/12/2022,6350,6600,6470,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,08/12/2022,6300,6600,6450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,10/12/2022,6350,6575,6450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,15/12/2022,6400,6585,6485,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,24/12/2022,6300,6550,6400,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,04/01/2022,7300,7600,7480,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,10/01/2022,7000,7350,7100,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,12/01/2022,6850,7150,7000,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,17/01/2022,6500,6900,6750,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,19/01/2022,6600,6950,6700,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,24/01/2022,6750,7200,6900,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,26/01/2022,6700,7150,6950,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,28/01/2022,6800,7300,7100,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,07/02/2022,7150,7360,7275,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,15/02/2022,7150,7600,7345,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,19/02/2022,7200,7500,7360,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,22/02/2022,7150,7650,7365,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,24/02/2022,7300,7600,7400,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,03/03/2022,7150,7400,7250,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,30/03/2022,6600,6885,6720,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,04/04/2022,6650,6950,6750,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,19/04/2022,6600,6850,6700,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,21/04/2022,6550,6785,6650,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,22/04/2022,6550,6800,6670,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,25/04/2022,6400,6785,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,28/04/2022,6400,6700,6580,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,05/05/2022,6385,6850,6500,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,12/05/2022,6250,6700,6475,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,19/05/2022,6400,6750,6580,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,21/05/2022,6400,6850,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,23/05/2022,6450,6850,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,26/05/2022,6500,6685,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,01/06/2022,6400,6785,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,03/06/2022,6450,6785,6650,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,11/06/2022,6458,6785,6630,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,13/06/2022,6450,6785,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,22/06/2022,6300,6600,6450,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,27/06/2022,6300,6600,6430,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,07/07/2022,6200,6550,6370,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,15/07/2022,6100,6350,6200,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,04/08/2022,6250,6500,6380,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,16/08/2022,6400,6685,6520,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,22/08/2022,6300,6650,6480,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,25/08/2022,6300,6600,6475,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,29/08/2022,6400,6700,6530,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,03/09/2022,6450,6785,6600,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,12/09/2022,6385,6700,6520,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,13/09/2022,6300,6650,6480,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,21/09/2022,6400,6700,6550,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,24/09/2022,6400,6690,6560,12
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,01/01/2021,7600,7900,7750,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,08/01/2021,7700,8100,7900,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,22/01/2021,7850,8250,8020,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,23/01/2021,7850,8300,8050,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,22/02/2021,8000,8400,8250,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,06/03/2021,8250,8650,8400,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,11/03/2021,8350,8685,8500,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,15/03/2021,8350,8800,8680,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,24/03/2021,8420,8600,8500,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,12/04/2021,8400,8685,8520,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,06/05/2021,8275,8800,8610,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,25/05/2021,8400,8800,8650,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,02/06/2021,8400,8700,8500,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,09/06/2021,8400,8685,8520,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,18/06/2021,8250,8685,8400,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,30/06/2021,8100,8350,8280,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,24/07/2021,7700,7950,7820,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,27/07/2021,7650,7785,7710,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,04/08/2021,7900,8200,8080,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,27/08/2021,7850,8350,8120,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,31/08/2021,9000,9250,9175,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,09/09/2021,8100,8350,8275,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,10/09/2021,8100,8400,8280,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,22/09/2021,8200,8485,8350,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,01/10/2021,7850,8150,8000,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,23/10/2021,8050,8350,8170,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,26/10/2021,8065,8385,8200,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,11/11/2021,7985,8350,8150,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,13/11/2021,8000,8350,8140,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,06/12/2021,7800,8250,8000,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,07/12/2021,7850,8200,8020,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,13/12/2021,7850,8350,8100,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,15/12/2021,7985,8350,8100,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,18/12/2021,7850,8185,8050,8
Uttar Pradesh,Varanasi,Varanasi,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,21/12/2021,7900,8350,8100,8
Uttar Pradesh,Varanasi,Varanasi,Lentil (Masur)(Whole),Masoor Gola,FAQ,16/06/2025,6740,6900,6810,63
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,04/03/2025,5845,5975,5900,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,26/03/2025,5850,6060,5950,12
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,04/03/2025,7340,7450,7380,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,17/03/2025,7165,7350,7275,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,25/03/2025,7175,7325,7250,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/03/2025,7170,7325,7250,6
Uttar Pradesh,Varanasi,Varanasi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/03/2025,7145,7285,7200,6
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,20/03/2025,5850,5975,5900,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,01/03/2025,5935,6050,5980,12
Uttar Pradesh,Varanasi,Varanasi,Mustard,Sarson(Black),FAQ,06/03/2025,5780,5925,5850,12
Uttar Pradesh,Varanasi,Varanasi,Green Gram (Moong)(Whole),Green (Whole),FAQ,26/11/2023,8680,8830,8740,9
Uttar Pradesh,Varanasi,Varanasi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,10/04/2025,11350,11685,11500,260
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,02/01/2023,4050,4250,4120,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,10/01/2023,3850,4150,4000,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,24/01/2023,3800,3985,3900,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,25/01/2023,3850,4000,3920,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,06/02/2023,3800,3925,3850,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,20/02/2023,3750,3925,3850,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,03/03/2023,3700,3850,3750,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,10/03/2023,3650,3775,3700,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,21/03/2023,3650,3835,3750,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,01/04/2023,3650,3885,3750,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,26/04/2023,3785,3925,3850,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,12/05/2023,3850,3975,3900,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,23/05/2023,3850,4000,3920,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,30/05/2023,3950,4200,4075,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,01/06/2023,4040,4250,4100,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,03/06/2023,4085,4285,4150,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,13/06/2023,4120,4255,4150,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,24/06/2023,4135,4285,4200,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,30/06/2023,4270,4400,4320,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,03/07/2023,4375,4585,4450,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,10/07/2023,4485,4685,4550,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,12/07/2023,4525,4675,4580,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,26/07/2023,4475,4600,4520,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,10/08/2023,4450,4575,4500,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,11/08/2023,4470,4600,4520,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,18/08/2023,4485,4635,4560,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,30/08/2023,4425,4650,4580,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,04/09/2023,4520,4650,4575,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,08/09/2023,4550,4690,4600,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,09/09/2023,4525,4675,4600,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,11/09/2023,4500,4650,4575,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,15/09/2023,4520,4685,4560,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,27/09/2023,4500,4600,4560,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,28/09/2023,4475,4650,4550,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,16/10/2023,4475,4600,4550,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,19/10/2023,4500,4570,4535,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,25/10/2023,4435,4600,4530,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,28/10/2023,4480,4625,4550,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,30/10/2023,4500,4585,4550,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,20/11/2023,4515,4635,4575,74
Uttar Pradesh,Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,23/11/2023,4500,4620,4560,74
